,Conditions,Drug,Smiles,Phases,Disease
2848,Hypercholesteremia,Gemcabene,CC(C)(CCCCOCCCCC(C)(C)C(=O)O)C(=O)O,PHASE2,metabolic_disease
2849,"Diabetes Mellitus, Type 2",Ertugliflozin,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C34C(C(C(C(O3)(CO4)CO)O)O)O)Cl,PHASE2,metabolic_disease
2850,Obesity|Overweight|Overnutrition,Betahistine,CNCCC1=CC=CC=N1,PHASE1,metabolic_disease
2851,"Adrenal Hyperplasia, Congenital",Hydrocortisone,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,PHASE2,metabolic_disease
2852,Hypertension|Hyperlipidemia,Fimasartan,CCCCC1=NC(=C(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CC(=S)N(C)C)C,PHASE1,metabolic_disease
2853,Metabolic Syndrome,Psyllium,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,PHASE2,metabolic_disease
2854,Metabolic Acidosis,Meglumine,CNCC(C(C(C(CO)O)O)O)O,PHASE2,metabolic_disease
2855,Diabetes,Nesiritide,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCCN)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C3CCCN3C(=O)C(CO)N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC4=CN=CN4)C(=O)O)CC(C)C)CO)CO)CO)CO,PHASE1,metabolic_disease
2856,Triple Negative Breast Cancer|TNBC - Triple-Negative Breast Cancer,Paclitaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,PHASE2,metabolic_disease
2857,Phenylketonuria,Sapropterin,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,PHASE2,metabolic_disease
2858,Phenylketonuria,Tetrahydrobiopterin,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,PHASE2,metabolic_disease
2859,Adenocarcinoma of the Prostate|Recurrent Prostate Cancer|Stage III Prostate Cancer|Stage IV Prostate Cancer,Enzalutamide,CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C,PHASE2,metabolic_disease
2860,Amyloidosis,Idelalisib,CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,PHASE2,metabolic_disease
2861,Prematurity|Iron-deficiency|Iron Deficiency Anemia|Iron Malabsorption,Ferumoxytol,O[Fe]=O.O[Fe]=O.[Fe],PHASE2,metabolic_disease
2862,HIV Infections|Non-Alcoholic Fatty Liver Disease,Semaglutide,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CN=CN6)N,PHASE2,metabolic_disease
2863,Type 1 Diabetes,Glucagon,CC(C)CC(C(=O)NC(CCSC)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(CC7=CN=CN7)N,PHASE2,metabolic_disease
2864,Amyotrophic Lateral Sclerosis,Riluzole,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PHASE2|PHASE3,metabolic_disease
2865,Obesity|Insulin Resistance,Telmisartan,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,PHASE2,metabolic_disease
2866,Acquired Hypogonadotropic Hypogonadism|Obesity,Enclomiphene,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,PHASE2,metabolic_disease
2867,Friedreich Ataxia,Etravirine,CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N,PHASE2,metabolic_disease
2868,Amyotrophic Lateral Sclerosis,Memantine,CC12CC3CC(C1)(CC(C3)(C2)N)C,PHASE2|PHASE3,metabolic_disease
2869,X-Linked Adrenoleukodystrophy,Sobetirome,CC1=CC(=CC(=C1CC2=CC(=C(C=C2)O)C(C)C)C)OCC(=O)O,PHASE1|PHASE2,metabolic_disease
2870,Glycogen Storage Disease Type V|McArdle Disease,Valproate,CCCC(CCC)C(=O)O,PHASE2,metabolic_disease
2871,Type 2 Diabetes,Tesaglitazar,CCOC(CC1=CC=C(C=C1)OCCC2=CC=C(C=C2)OS(=O)(=O)C)C(=O)O,PHASE2,metabolic_disease
2872,Type 1 Diabetes,Eflornithine,C(CC(C(F)F)(C(=O)O)N)CN,PHASE1,metabolic_disease
2873,"Diabetes Mellitus, Type 2",Tadalafil,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,PHASE2,metabolic_disease
2874,Menkes Disease|Occipital Horn Syndrome,Droxidopa,C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O,PHASE1|PHASE2,metabolic_disease
2875,Mucopolysaccharidosis I,Azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],PHASE1|PHASE2,metabolic_disease
2876,Atherosclerosis|Heterozygous Familial Hypercholesterolemia,Pactimibe,CCCCCCCCN1CCC2=C(C(=C(C(=C21)NC(=O)C(C)(C)C)C)CC(=O)O)C,PHASE2|PHASE3,metabolic_disease
2877,Chronic Kidney Disease|Type 2 Diabetes|Diabetic Nephropathy,Bardoxolone,CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)C(=O)O)C,PHASE2,metabolic_disease
2878,Heart Failure,Finerenone,CCOC1=NC=C(C2=C1C(C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C,PHASE2,metabolic_disease
2879,Heart Failure,Eplerenone,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC,PHASE2,metabolic_disease
2880,Metabolic Syndrome,Melatonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,PHASE2,metabolic_disease
2881,Hyperlipoproteinemia,Coenzyme A,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O,PHASE2|PHASE3,metabolic_disease
2882,"Diabetes Mellitus, Type 2",Dorzagliatin,CC(C)CC(C(=O)NC1=NN(C=C1)CC(CO)O)N2CC(=CC2=O)OC3=CC=CC=C3Cl,PHASE2,metabolic_disease
2883,"Diabetes Mellitus, Type 2",Ranolazine,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,PHASE2,metabolic_disease
2884,Schizophrenia|Schizoaffective Disorder,Ziprasidone,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,PHASE2|PHASE3,metabolic_disease
2885,Sepsis|Hypoperfusion|Hyperlactatemia,Dobutamine,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,PHASE2,metabolic_disease
2886,Type 1 Diabetes,Bromocriptine,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,PHASE2,metabolic_disease
2887,Post Menopausal Osteoporosis,Abaloparatide,CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC1=CN=CN1)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)N)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)N)NC(=O)C(CC3=CN=CN3)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C)N,PHASE2,metabolic_disease
2888,Adrenal Insufficiency,Dexamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,PHASE1,metabolic_disease
2889,Arterial Hypertension|Diabetes|Hypokalemia|Hyponatremia,Cicletanine,CC1=NC=C2C(OCC2=C1O)C3=CC=C(C=C3)Cl,PHASE1|PHASE2,metabolic_disease
2890,"Diabetes Mellitus, Type 2",Acarbose,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO,PHASE1,metabolic_disease
2891,Metabolic Syndrome,Goserelin,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,PHASE1,metabolic_disease
2892,Metabolic Syndrome,Anastrozole,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,PHASE1,metabolic_disease
2893,Osteoporosis,Ibandronate,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,PHASE2,metabolic_disease
2894,Fanconi Anemia|Squamous Cell Carcinoma,Quercetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,PHASE2,metabolic_disease
2895,Type 1 Diabetes Mellitus,Lisofylline,CC(CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C)O,PHASE1|PHASE2,metabolic_disease
2896,Gestational Diabetes Mellitus,Isoxaflutole,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,PHASE2,metabolic_disease
2897,Friedreich Ataxia,Artesunate,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C,PHASE1|PHASE2,metabolic_disease
2898,Type 2 Diabetes Mellitus,Tirzepatide,CCC(C)C(C(=O)NC(C)C(=O)NC(CCC(=O)N)C(=O)NC(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCCCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NCC(=O)NCC(=O)N4CCCC4C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N5CCCC5C(=O)N6CCCC6C(=O)N7CCCC7C(=O)NC(CO)C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C)(C)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CC8=CC=C(C=C8)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC9=CC=CC=C9)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC1=CC=C(C=C1)O)N,PHASE1,metabolic_disease
2899,Iron Deficiency Anemia,Lactoferrin,CCC(C)C(C(=NC(C(C)O)C(=NC(CS)C(=NC(C(C)C)C(=NC(CCCNC(=N)N)C(=NC(CCCNC(=N)N)C(=NC(C)C(=NC(CC1=CC=CC=C1)C(=O)O)O)O)O)O)O)O)O)N=C(C(CO)N=C(C2CCCN2C(=O)C(C)N=C(CN=C(C(CC(C)C)N=C(C(CCCCN)N=C(C(CCCCN)N=C(C(CCSC)N=C(C(CCCNC(=N)N)N=C(C(CC3=CNC4=CC=CC=C43)N=C(C(CCC(=N)O)N=C(C(CC5=CNC6=CC=CC=C65)N=C(C(CCCNC(=N)N)N=C(C(CCCNC(=N)N)N=C(C(CS)N=C(C(CCCCN)N=C(C(CC7=CC=CC=C7)N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O,PHASE2|PHASE3,metabolic_disease
2900,Type 1 Diabetes|Diabetic Kidney Disease|Cardiovascular Diseases|Endothelial Dysfunction|Insulin Sensitivity,Iohexol,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,PHASE1,metabolic_disease
2901,Amyotrophic Lateral Sclerosis (ALS),Olanzapine,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,PHASE2|PHASE3,metabolic_disease
2902,Amyotrophic Lateral Sclerosis (ALS),Tamoxifen,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,PHASE2,metabolic_disease
2903,Pre-Diabetes,Vancomycin,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,PHASE2,metabolic_disease
2904,Pre-Diabetes,Neomycin,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,PHASE2,metabolic_disease
2905,Pre-Diabetes,Clindamycin,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl,PHASE2,metabolic_disease
2906,"Diabetes Mellitus, Type 2",Albiglutide,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)N)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC6=CN=CN6)N,PHASE1,metabolic_disease
2907,"Diabetes Mellitus, Type 2",Moxifloxacin,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,PHASE1,metabolic_disease
2908,Hypertriglyceridemia|Obesity,Setmelanotide,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)N1)NC(=O)C(CCCN=C(N)N)NC(=O)C)C(=O)N)CC2=CNC3=CC=CC=C32)CCCN=C(N)N)CC4=CC=CC=C4)CC5=CN=CN5,PHASE2,metabolic_disease
2909,Hyperlipidemias,Teduglutide,CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CCCCN)NC(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)C(CCSC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CO)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC5=CN=CN5)N,PHASE2|PHASE3,metabolic_disease
2910,Osteoporosis,Odanacatib,CC(C)(CC(C(=O)NC1(CC1)C#N)NC(C2=CC=C(C=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F)F,PHASE1,metabolic_disease
2911,Polycystic Ovary Syndrome,Mirabegron,C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,PHASE1,metabolic_disease
2912,Hepatitis C|Diabetes Mellitus|Insulin Resistance,Daclatasvir,CC(C)C(C(=O)N1CCCC1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)C6CCCN6C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC,PHASE1,metabolic_disease
2913,21-hydroxylase Deficiency,Abiraterone,CC12CCC(CC1=CCC3C2CCC4(C3CC=C4C5=CN=CC=C5)C)O,PHASE1,metabolic_disease
2914,Hormone-Resistant Prostate Cancer|Metastatic Prostate Carcinoma|Recurrent Prostate Carcinoma|Stage IV Prostate Cancer,Carboplatin,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2],PHASE2,metabolic_disease
2915,Hormone-Resistant Prostate Cancer|Metastatic Prostate Carcinoma|Recurrent Prostate Carcinoma|Stage IV Prostate Cancer,Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,PHASE2,metabolic_disease
2916,Primary Hypercholesterolemia,Eprotirome,CC(C)C1=C(C=CC(=C1)OC2=C(C=C(C=C2Br)NC(=O)CC(=O)O)Br)O,PHASE2,metabolic_disease
2917,Hermansky-Pudlak Syndrome (HPS)|Pulmonary Fibrosis|Oculocutaneous Albinism|Platelet Storage Pool Deficiency|Metabolic Disease,Losartan,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,PHASE1|PHASE2,metabolic_disease
2918,Hermansky-Pudlak Syndrome (HPS)|Pulmonary Fibrosis|Oculocutaneous Albinism|Platelet Storage Pool Deficiency|Metabolic Disease,Zileuton,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,PHASE1|PHASE2,metabolic_disease
2919,Hermansky-Pudlak Syndrome (HPS)|Pulmonary Fibrosis|Oculocutaneous Albinism|Platelet Storage Pool Deficiency|Metabolic Disease,Acetylcysteine,CC(=O)NC(CS)C(=O)O,PHASE1|PHASE2,metabolic_disease
2920,Hermansky-Pudlak Syndrome (HPS)|Pulmonary Fibrosis|Oculocutaneous Albinism|Platelet Storage Pool Deficiency|Metabolic Disease,Pravastatin,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,PHASE1|PHASE2,metabolic_disease
2921,Hermansky-Pudlak Syndrome (HPS)|Pulmonary Fibrosis|Oculocutaneous Albinism|Platelet Storage Pool Deficiency|Metabolic Disease,Erythromycin,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,PHASE1|PHASE2,metabolic_disease
2922,Alzheimer Disease,Azeliragon,CCCCC1=NC(=CN1C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OCCCN(CC)CC,PHASE2,metabolic_disease
2923,Metabolic Syndrome,Aspirin,CC(=O)OC1=CC=CC=C1C(=O)O,PHASE2,metabolic_disease
2924,Pmm2-CDG|CDG1A,Acetazolamide,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,PHASE2|PHASE3,metabolic_disease
2925,Hyperlipidemia|Hypertension,Valsartan,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,PHASE1,metabolic_disease
2926,Osteopenia|Osteoporosis,Pamidronate,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,PHASE2,metabolic_disease
2927,ALS (Amyotrophic Lateral Sclerosis),Lunasine,CC(C)C1CC2=C(C3=C(C(=CC=C3)OC)[N+](=C2O1)C)OC,PHASE2,metabolic_disease
2928,Acute Liver Failure|Fulminant Hepatic Failure|Hepatic Encephalopathy|Acute Liver Injury|Immune Dysregulation,Prednisolone,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,PHASE2,metabolic_disease
2929,Fanconi Anemia|Severe Marrow Failure|Myelodysplastic Syndrome (MDS)|Acute Myelogenous Leukemia (AML),Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,PHASE2,metabolic_disease
2930,Coronary Artery Disease,Gefarnate,CC(=CCCC(=CCCC(=CCCC(=O)OCC=C(C)CCC=C(C)C)C)C)C,PHASE2|PHASE3,metabolic_disease
2931,Diabete Type 2|Cataract|Triamcinolone Acetonide|Intravitreal Injection,Triamcinolone,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O,PHASE2|PHASE3,metabolic_disease
2932,Wilson Disease,Tetrathiomolybdate,[SH-].[SH-].S=[Mo]=S,PHASE2,metabolic_disease
2933,HIV/AIDS|HIV-1-infection|Osteopenia,Dolutegravir,CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,PHASE2,metabolic_disease
2934,Dyslipidemias|High Cholesterol|Hypercholesterolemia,Obicetrapib,CCC1CC(C2=C(N1C(=O)OCC)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=NC=C(C=N4)OCCCC(=O)O,PHASE2,metabolic_disease
2935,Cerebral Amyloid Angiopathy,Minocycline,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,PHASE1|PHASE2,metabolic_disease
2936,Cachexia; Cancer|Anorexia,Mirtazapine,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,PHASE2,metabolic_disease
2937,Metabolic Syndrome,Diltiazem,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,PHASE1|PHASE2,metabolic_disease
2938,Osteoporosis,Ketoconazole,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,PHASE1,metabolic_disease
2939,Type 2 Diabetes Mellitus,Bumetanide,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,PHASE1,metabolic_disease
2940,Wilson Disease,Bupropion,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,PHASE1,metabolic_disease
2941,"Diabetes Mellitus, Type 2",Glipizide,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,PHASE1,metabolic_disease
2942,Beta-Thalassemia,Deferitrin,CC1(CSC(=N1)C2=C(C=C(C=C2)O)O)C(=O)O,PHASE1|PHASE2,metabolic_disease
2943,Osteoporosis,Teriparatide,CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC2=CNC=N2)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC5=CNC=N5)C(=O)NC(CC(=O)N)C(=O)NC(CC6=CC=CC=C6)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CO)N,PHASE1,metabolic_disease
